STATION,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyWindSpeed
NORTH,2021/06/17 04:53:00,48,0.00,89,6
NORTH,2021/06/17 05:53:00,51,0.00,80,7
NORTH,2021/06/17 06:53:00,55,0.00,67,9
NORTH,2021/06/17 07:53:00,61,0.00,52,7
NORTH,2021/06/17 08:53:00,66,0.00,39,9
NORTH,2021/06/17 09:53:00,68,0.00,31,8
NORTH,2021/06/17 10:53:00,70,0.00,29,11
NORTH,2021/06/17 11:53:00,72,0.00,28,8
NORTH,2021/06/17 12:53:00,73,0.00,25,10
NORTH,2021/06/17 13:53:00,74,0.00,26,9
NORTH,2021/06/17 14:53:00,76,0.00,26,13
NORTH,2021/06/17 15:53:00,76,0.00,27,16
NORTH,2021/06/17 16:53:00,74,0.00,32,14
NORTH,2021/06/17 17:53:00,72,0.00,34,14
NORTH,2021/06/17 18:53:00,69,0.00,38,13
NORTH,2021/06/17 19:53:00,65,0.00,42,11
NORTH,2021/06/17 20:53:00,63,0.00,43,10
NORTH,2021/06/17 21:53:00,62,0.00,43,11
NORTH,2021/06/17 22:53:00,61,0.00,43,9
NORTH,2021/06/17 23:53:00,58,0.00,50,7
NORTH,2021/06/18 00:53:00,59,0.00,48,8
NORTH,2021/06/18 01:53:00,55,0.00,55,7
NORTH,2021/06/18 02:53:00,56,0.00,53,6
NORTH,2021/06/18 03:53:00,57,0.00,51,7
NORTH,2021/06/18 04:53:00,58,0.00,51,6
NORTH,2021/06/18 05:53:00,62,0.00,50,8
NORTH,2021/06/18 06:53:00,68,0.00,44,11
NORTH,2021/06/18 07:53:00,70,0.00,44,10
NORTH,2021/06/18 08:53:00,72,0.00,43,13
NORTH,2021/06/18 09:53:00,69,0.0,57,5
NORTH,2021/06/18 10:53:00,74,0.0,48,15
NORTH,2021/06/18 11:53:00,77,0.00,42,23
NORTH,2021/06/18 12:53:00,73,0.0,50,14
NORTH,2021/06/18 13:53:00,73,0.00,51,16
NORTH,2021/06/18 14:53:00,69,0.0,66,20
NORTH,2021/06/18 15:53:00,66,0.02,84,15
NORTH,2021/06/18 16:53:00,65,0.01,87,10
NORTH,2021/06/18 17:53:00,64,0.01,93,7
NORTH,2021/06/18 18:53:00,64,0.01,93,6
NORTH,2021/06/18 19:53:00,64,0.0,90,5
NORTH,2021/06/18 20:53:00,63,0.0,90,3
NORTH,2021/06/18 21:53:00,63,0.0,93,0
NORTH,2021/06/18 22:53:00,63,0.0,93,0
NORTH,2021/06/18 23:51:00,64,0.0,88,11
NORTH,2021/06/18 23:53:00,64,0.32,90,17
NORTH,2021/06/18 23:55:00,64,0.11,90,17
NORTH,2021/06/19 00:03:00,64,0.28,90,9
NORTH,2021/06/19 00:07:00,64,0.34,90,10
NORTH,2021/06/19 00:27:00,63,0.49,93,7
NORTH,2021/06/19 00:45:00,62,0.50,96,3
NORTH,2021/06/19 00:53:00,63,0.26,93,0
NORTH,2021/06/19 01:53:00,63,0.0,97,5
NORTH,2021/06/19 02:10:00,63,0.0,97,0
NORTH,2021/06/19 02:28:00,63,0.0,93,0
NORTH,2021/06/19 02:53:00,63,0.00,93,8
NORTH,2021/06/19 03:53:00,63,0.00,97,8
NORTH,2021/06/19 04:53:00,63,0.00,97,7
NORTH,2021/06/19 05:53:00,66,0.00,90,10
NORTH,2021/06/19 06:53:00,68,0.00,87,11
NORTH,2021/06/19 07:53:00,71,0.00,68,13
NORTH,2021/06/19 08:53:00,73,0.00,62,8
NORTH,2021/06/19 09:53:00,75,0.00,55,16
NORTH,2021/06/19 10:53:00,76,0.00,48,11
NORTH,2021/06/19 11:53:00,79,0.00,41,20
NORTH,2021/06/19 12:53:00,80,0.00,38,20
NORTH,2021/06/19 13:53:00,81,0.00,38,17
NORTH,2021/06/19 14:53:00,78,0.00,39,16
NORTH,2021/06/19 15:53:00,80,0.00,37,13
NORTH,2021/06/19 16:53:00,80,0.00,37,10
NORTH,2021/06/19 17:53:00,79,0.00,38,6
NORTH,2021/06/19 18:53:00,76,0.00,43,3
NORTH,2021/06/19 19:53:00,65,0.00,73,0
NORTH,2021/06/19 20:53:00,62,0.00,78,0
NORTH,2021/06/19 21:53:00,62,0.00,84,0
NORTH,2021/06/19 22:53:00,61,0.00,84,0
NORTH,2021/06/19 23:53:00,58,0.00,93,0
NORTH,2021/06/20 00:53:00,63,0.00,81,8
NORTH,2021/06/20 01:53:00,60,0.00,90,3
NORTH,2021/06/20 02:53:00,56,0.00,93,0
NORTH,2021/06/20 03:22:00,56,0.0,93,0
NORTH,2021/06/20 03:24:00,57,0.0,93,0
NORTH,2021/06/20 03:33:00,56,0.0,93,0
NORTH,2021/06/20 03:51:00,55,0.0,94,0
NORTH,2021/06/20 03:53:00,55,0.00,96,0
NORTH,2021/06/20 04:08:00,54,0.0,97,0
NORTH,2021/06/20 04:15:00,55,0.0,96,3
NORTH,2021/06/20 04:18:00,55,0.0,96,0
NORTH,2021/06/20 04:33:00,55,0.0,96,0
NORTH,2021/06/20 04:42:00,55,0.0,96,0
NORTH,2021/06/20 04:49:00,55,0.0,94,3
NORTH,2021/06/20 04:51:00,55,0.0,100,3
NORTH,2021/06/20 04:53:00,56,0.00,97,3
NORTH,2021/06/20 04:55:00,56,0.0,100,5
NORTH,2021/06/20 05:02:00,57,0.0,96,3
NORTH,2021/06/20 05:53:00,62,0.00,93,7
NORTH,2021/06/20 06:30:00,65,0.0,87,7
NORTH,2021/06/20 06:53:00,66,0.00,84,7
NORTH,2021/06/20 07:21:00,67,0.0,81,7
NORTH,2021/06/20 07:53:00,67,0.00,79,7
NORTH,2021/06/20 08:00:00,67,0.0,79,8
NORTH,2021/06/20 08:53:00,70,0.00,71,5
NORTH,2021/06/20 09:53:00,74,0.00,62,8
NORTH,2021/06/20 10:53:00,76,0.00,58,8
NORTH,2021/06/20 11:53:00,78,0.00,54,7
NORTH,2021/06/20 12:53:00,80,0.00,39,6
NORTH,2021/06/20 13:53:00,80,0.00,41,7
NORTH,2021/06/20 14:53:00,81,0.00,39,14
NORTH,2021/06/20 15:53:00,81,0.00,38,9
NORTH,2021/06/20 16:53:00,81,0.00,37,9
NORTH,2021/06/20 17:53:00,79,0.00,41,10
NORTH,2021/06/20 18:53:00,76,0.00,48,6
NORTH,2021/06/20 19:53:00,69,0.00,63,3
NORTH,2021/06/20 20:53:00,64,0.00,75,0
NORTH,2021/06/20 21:53:00,60,0.00,90,0
NORTH,2021/06/20 22:53:00,59,0.00,90,0
NORTH,2021/06/20 23:53:00,61,0.00,87,0
NORTH,2021/06/21 00:53:00,61,0.00,87,3
NORTH,2021/06/21 01:53:00,62,0.00,84,0
NORTH,2021/06/21 02:53:00,61,0.00,87,0
NORTH,2021/06/21 03:53:00,62,0.00,84,0
NORTH,2021/06/21 04:53:00,62,0.00,86,0
NORTH,2021/06/21 05:53:00,66,0.00,81,3
NORTH,2021/06/21 06:53:00,69,0.0,81,0
NORTH,2021/06/21 07:53:00,72,0.0,82,0
NORTH,2021/06/21 08:12:00,72,0.04,84,10
NORTH,2021/06/21 08:24:00,71,0.08,87,8
NORTH,2021/06/21 08:53:00,72,0.10,91,3
NORTH,2021/06/21 09:53:00,77,0.0,79,11
NORTH,2021/06/21 10:53:00,82,0.00,58,14
NORTH,2021/06/21 11:53:00,83,0.00,61,9
NORTH,2021/06/21 12:30:00,82,0.0,63,15
NORTH,2021/06/21 12:42:00,76,0.11,82,26
NORTH,2021/06/21 12:49:00,72,0.28,83,17
NORTH,2021/06/21 12:53:00,72,0.29,87,7
NORTH,2021/06/21 12:55:00,73,0.0,84,8
NORTH,2021/06/21 12:57:00,73,0.0,87,9
NORTH,2021/06/21 13:02:00,73,0.10,84,11
NORTH,2021/06/21 13:05:00,72,0.17,87,15
NORTH,2021/06/21 13:11:00,75,0.17,88,11
NORTH,2021/06/21 13:13:00,76,0.17,85,10
NORTH,2021/06/21 13:20:00,78,0.17,85,13
NORTH,2021/06/21 13:34:00,81,0.17,79,9
NORTH,2021/06/21 13:53:00,80,0.33,79,13
NORTH,2021/06/21 13:57:00,79,0.11,82,13
NORTH,2021/06/21 14:02:00,76,0.16,85,16
NORTH,2021/06/21 14:07:00,78,0.17,79,17
NORTH,2021/06/21 14:09:00,79,0.17,77,21
NORTH,2021/06/21 14:53:00,79,0.02,77,17
NORTH,2021/06/21 15:53:00,83,0.00,55,21
NORTH,2021/06/21 16:53:00,82,0.00,56,18
NORTH,2021/06/21 17:53:00,79,0.00,62,21
NORTH,2021/06/21 18:53:00,78,0.00,67,17
NORTH,2021/06/21 19:53:00,75,0.00,74,18
NORTH,2021/06/21 20:53:00,73,0.00,81,13
NORTH,2021/06/21 21:53:00,73,0.00,81,9
NORTH,2021/06/21 22:53:00,73,0.00,76,11
NORTH,2021/06/21 23:53:00,70,0.00,64,16
NORTH,2021/06/22 00:53:00,67,0.00,63,15
NORTH,2021/06/22 01:53:00,65,0.00,63,17
NORTH,2021/06/22 02:53:00,62,0.00,73,11
NORTH,2021/06/22 03:16:00,61,0.0,72,14
NORTH,2021/06/22 03:53:00,60,0.00,75,13
NORTH,2021/06/22 04:36:00,58,0.0,70,13
NORTH,2021/06/22 04:53:00,57,0.00,72,10
NORTH,2021/06/22 05:30:00,56,0.0,70,9
NORTH,2021/06/22 05:53:00,56,0.00,70,6
NORTH,2021/06/22 06:53:00,55,0.00,69,8
NORTH,2021/06/22 07:53:00,55,0.00,64,8
NORTH,2021/06/22 08:53:00,55,0.00,67,8
NORTH,2021/06/22 09:53:00,56,0.00,62,7
NORTH,2021/06/22 10:53:00,57,0.00,60,8
NORTH,2021/06/22 11:14:00,57,0.0,60,6
NORTH,2021/06/22 11:53:00,58,0.00,58,8
NORTH,2021/06/22 12:53:00,59,0.00,56,5
NORTH,2021/06/22 13:53:00,59,0.00,54,3
NORTH,2021/06/22 14:53:00,60,0.00,53,5
NORTH,2021/06/22 15:53:00,59,0.00,58,3
NORTH,2021/06/22 16:53:00,60,0.00,53,7
NORTH,2021/06/22 17:53:00,61,0.00,50,7
NORTH,2021/06/22 18:53:00,58,0.00,58,5
NORTH,2021/06/22 19:53:00,54,0.00,80,0
NORTH,2021/06/22 20:53:00,50,0.00,89,0
NORTH,2021/06/22 21:53:00,48,0.00,93,0
NORTH,2021/06/22 22:53:00,48,0.00,89,0
NORTH,2021/06/22 23:53:00,47,0.00,93,0
NORTH,2021/06/23 00:53:00,45,0.00,93,3
NORTH,2021/06/23 01:53:00,46,0.00,93,0
NORTH,2021/06/23 02:53:00,42,0.00,96,0
NORTH,2021/06/23 03:53:00,41,0.00,96,3
NORTH,2021/06/23 04:53:00,44,0.00,93,3
NORTH,2021/06/23 05:53:00,48,0.00,89,6
NORTH,2021/06/23 06:53:00,53,0.00,77,7
NORTH,2021/06/23 07:53:00,58,0.00,62,5
NORTH,2021/06/23 08:53:00,62,0.00,50,8
NORTH,2021/06/23 09:53:00,63,0.00,47,8
NORTH,2021/06/23 10:53:00,64,0.00,43,9
NORTH,2021/06/23 11:53:00,66,0.00,42,11
NORTH,2021/06/23 12:53:00,65,0.00,42,10
NORTH,2021/06/23 13:53:00,68,0.00,39,9
NORTH,2021/06/23 14:53:00,68,0.00,40,11
NORTH,2021/06/23 15:53:00,69,0.00,38,9
NORTH,2021/06/23 16:53:00,68,0.00,38,10
NORTH,2021/06/23 17:53:00,69,0.00,39,10
NORTH,2021/06/23 18:53:00,66,0.00,47,6
NORTH,2021/06/23 19:53:00,61,0.00,54,7
NORTH,2021/06/23 20:53:00,58,0.00,60,3
NORTH,2021/06/23 21:53:00,54,0.00,69,5
NORTH,2021/06/23 22:53:00,53,0.00,72,5
NORTH,2021/06/23 23:53:00,53,0.00,69,0
NORTH,2021/06/24 00:53:00,49,0.00,83,0
NORTH,2021/06/24 01:53:00,47,0.00,83,0
NORTH,2021/06/24 02:53:00,46,0.00,89,0
NORTH,2021/06/24 03:53:00,45,0.00,90,0
NORTH,2021/06/24 04:53:00,45,0.00,93,0
NORTH,2021/06/24 05:53:00,56,0.00,72,0
NORTH,2021/06/24 06:53:00,63,0.00,58,7
NORTH,2021/06/24 07:53:00,68,0.00,53,8
NORTH,2021/06/24 08:53:00,73,0.00,46,9
NORTH,2021/06/24 09:53:00,77,0.00,37,13
NORTH,2021/06/24 10:53:00,78,0.00,36,14
NORTH,2021/06/24 11:53:00,80,0.00,35,14
NORTH,2021/06/24 12:53:00,81,0.00,32,18
NORTH,2021/06/24 13:53:00,82,0.00,32,13
NORTH,2021/06/24 14:53:00,82,0.00,29,16
NORTH,2021/06/24 15:53:00,81,0.00,30,16
NORTH,2021/06/24 16:53:00,80,0.00,34,8
NORTH,2021/06/24 17:53:00,77,0.00,36,9
NORTH,2021/06/24 18:53:00,73,0.00,48,6
NORTH,2021/06/24 19:53:00,70,0.00,53,3
NORTH,2021/06/24 20:53:00,68,0.00,51,6
NORTH,2021/06/24 21:53:00,66,0.00,56,7
NORTH,2021/06/24 22:53:00,65,0.00,59,6
NORTH,2021/06/24 23:53:00,64,0.00,58,6
NORTH,2021/06/25 00:53:00,65,0.00,56,7
NORTH,2021/06/25 01:53:00,66,0.00,52,9
NORTH,2021/06/25 02:53:00,65,0.00,54,7
NORTH,2021/06/25 03:53:00,66,0.00,52,8
NORTH,2021/06/25 04:53:00,64,0.0,60,7
NORTH,2021/06/25 05:53:00,64,0.0,60,9
NORTH,2021/06/25 06:53:00,64,0.0,68,6
NORTH,2021/06/25 07:53:00,66,0.00,63,3
NORTH,2021/06/25 08:53:00,68,0.00,63,5
NORTH,2021/06/25 09:53:00,71,0.00,59,8
NORTH,2021/06/25 10:53:00,74,0.00,56,7
NORTH,2021/06/25 11:53:00,76,0.00,56,7
NORTH,2021/06/25 12:53:00,78,0.00,52,3
NORTH,2021/06/25 13:53:00,80,0.00,52,6
NORTH,2021/06/25 14:53:00,78,0.00,60,5
NORTH,2021/06/25 15:53:00,78,0.00,67,5
NORTH,2021/06/25 16:53:00,78,0.00,64,3
NORTH,2021/06/25 17:53:00,77,0.00,62,3
NORTH,2021/06/25 18:53:00,75,0.00,66,3
NORTH,2021/06/25 19:53:00,71,0.00,79,0
NORTH,2021/06/25 20:53:00,70,0.00,76,3
NORTH,2021/06/25 21:53:00,71,0.00,71,0
NORTH,2021/06/25 22:53:00,72,0.00,59,3
NORTH,2021/06/25 23:53:00,72,0.00,57,6
NORTH,2021/06/26 00:53:00,68,0.01,78,0
NORTH,2021/06/26 01:53:00,65,0.02,93,0
NORTH,2021/06/26 02:53:00,65,0.01,93,0
NORTH,2021/06/26 03:53:00,64,0.01,96,0
NORTH,2021/06/26 04:53:00,65,0.05,87,5
NORTH,2021/06/26 05:53:00,64,0.05,90,5
NORTH,2021/06/26 06:53:00,64,0.04,90,3
NORTH,2021/06/26 07:41:00,64,0.10,90,5
NORTH,2021/06/26 07:50:00,64,0.16,88,6
NORTH,2021/06/26 07:53:00,64,0.20,90,6
NORTH,2021/06/26 08:02:00,64,0.04,90,6
NORTH,2021/06/26 08:18:00,64,0.06,90,7
NORTH,2021/06/26 08:53:00,66,0.04,90,7
NORTH,2021/06/26 09:53:00,69,0.00,84,9
NORTH,2021/06/26 10:53:00,71,0.0,81,9
NORTH,2021/06/26 11:53:00,74,0.00,74,15
NORTH,2021/06/26 12:53:00,74,0.00,76,15
NORTH,2021/06/26 13:53:00,77,0.00,71,13
NORTH,2021/06/26 14:53:00,78,0.0,71,14
NORTH,2021/06/26 15:53:00,76,0.0,77,8
NORTH,2021/06/26 16:53:00,77,0.00,74,6
NORTH,2021/06/26 17:53:00,76,0.0,79,0
NORTH,2021/06/26 18:53:00,76,0.00,82,0
NORTH,2021/06/26 19:53:00,74,0.00,91,3
NORTH,2021/06/26 20:53:00,72,0.0,94,0
NORTH,2021/06/26 21:53:00,71,0.00,96,0
NORTH,2021/06/26 22:53:00,75,0.00,79,7
NORTH,2021/06/26 23:53:00,76,0.00,67,9
NORTH,2021/06/27 00:53:00,77,0.00,62,13
NORTH,2021/06/27 01:53:00,78,0.00,60,11
NORTH,2021/06/27 02:53:00,78,0.00,60,18
NORTH,2021/06/27 03:53:00,77,0.00,64,14
NORTH,2021/06/27 04:53:00,77,0.00,64,13
NORTH,2021/06/27 05:53:00,77,0.00,64,16
NORTH,2021/06/27 06:53:00,78,0.00,64,18
NORTH,2021/06/27 07:53:00,80,0.00,60,21
NORTH,2021/06/27 08:53:00,83,0.00,59,21
NORTH,2021/06/27 09:53:00,82,0.00,58,21
NORTH,2021/06/27 10:53:00,83,0.00,57,23
NORTH,2021/06/27 11:53:00,86,0.00,51,20
NORTH,2021/06/27 12:53:00,87,0.00,51,24
NORTH,2021/06/27 13:53:00,88,0.00,50,22
NORTH,2021/06/27 14:53:00,88,0.00,50,18
NORTH,2021/06/27 15:53:00,88,0.00,50,21
NORTH,2021/06/27 16:53:00,85,0.00,53,16
NORTH,2021/06/27 17:53:00,86,0.00,51,18
NORTH,2021/06/27 18:53:00,84,0.00,55,15
NORTH,2021/06/27 19:53:00,82,0.00,58,11
NORTH,2021/06/27 20:53:00,81,0.00,61,11
NORTH,2021/06/27 21:53:00,78,0.00,67,9
NORTH,2021/06/27 22:53:00,76,0.00,72,9
NORTH,2021/06/27 23:53:00,76,0.00,74,8
NORTH,2021/06/28 00:53:00,76,0.00,74,9
NORTH,2021/06/28 01:53:00,77,0.00,69,10
NORTH,2021/06/28 02:53:00,77,0.00,69,16
NORTH,2021/06/28 03:53:00,77,0.00,69,10
NORTH,2021/06/28 04:53:00,75,0.0,74,9
NORTH,2021/06/28 05:53:00,75,0.0,82,10
NORTH,2021/06/28 06:53:00,76,0.00,82,11
NORTH,2021/06/28 07:53:00,76,0.00,82,9
NORTH,2021/06/28 08:53:00,77,0.0,79,10
NORTH,2021/06/28 09:53:00,80,0.0,79,10
NORTH,2021/06/28 10:53:00,84,0.00,67,10
NORTH,2021/06/28 11:53:00,86,0.00,65,11
NORTH,2021/06/28 12:53:00,86,0.0,61,13
NORTH,2021/06/28 13:53:00,87,0.00,61,10
NORTH,2021/06/28 14:12:00,87,0.0,57,14
NORTH,2021/06/28 14:27:00,86,0.0,59,10
NORTH,2021/06/28 14:53:00,83,0.00,70,
NORTH,2021/06/28 15:53:00,88,0.00,52,15
NORTH,2021/06/28 16:53:00,87,0.00,50,16
NORTH,2021/06/28 17:53:00,85,0.00,59,14
NORTH,2021/06/28 18:53:00,83,0.00,63,10
NORTH,2021/06/28 19:53:00,80,0.00,67,8
NORTH,2021/06/28 20:53:00,78,0.00,69,8
NORTH,2021/06/28 21:53:00,77,0.00,71,7
NORTH,2021/06/28 22:53:00,76,0.00,74,6
NORTH,2021/06/28 23:53:00,72,0.00,87,6
NORTH,2021/06/29 00:53:00,72,0.00,84,6
NORTH,2021/06/29 01:53:00,70,0.00,90,6
NORTH,2021/06/29 02:53:00,70,0.00,90,6
NORTH,2021/06/29 03:53:00,69,0.00,90,3
NORTH,2021/06/29 04:53:00,69,0.00,90,6
NORTH,2021/06/29 05:53:00,72,0.00,84,8
NORTH,2021/06/29 06:53:00,74,0.00,79,6
NORTH,2021/06/29 07:53:00,76,0.00,72,7
NORTH,2021/06/29 08:53:00,78,0.00,69,8
NORTH,2021/06/29 09:53:00,80,0.00,64,6
NORTH,2021/06/29 10:53:00,82,0.00,63,9
NORTH,2021/06/29 11:53:00,82,0.00,58,6
NORTH,2021/06/29 12:53:00,80,0.00,60,8
NORTH,2021/06/29 13:53:00,82,0.0,60,5
NORTH,2021/06/29 14:53:00,81,0.00,61,8
NORTH,2021/06/29 15:53:00,78,0.00,69,5
NORTH,2021/06/29 16:53:00,80,0.00,62,5
NORTH,2021/06/29 17:53:00,78,0.00,69,3
NORTH,2021/06/29 18:53:00,76,0.00,72,0
NORTH,2021/06/29 19:53:00,73,0.00,84,0
NORTH,2021/06/29 20:53:00,72,0.00,87,0
NORTH,2021/06/29 21:53:00,69,0.00,93,0
NORTH,2021/06/29 22:53:00,69,0.0,93,0
NORTH,2021/06/29 23:53:00,71,0.0,90,0
NORTH,2021/06/30 00:53:00,72,0.00,94,6
NORTH,2021/06/30 01:53:00,73,0.00,94,11
NORTH,2021/06/30 02:53:00,74,0.00,91,13
NORTH,2021/06/30 03:53:00,73,0.00,84,15
NORTH,2021/06/30 04:53:00,73,0.00,81,10
NORTH,2021/06/30 05:11:00,73,0.0,81,9
NORTH,2021/06/30 05:26:00,73,0.0,81,11
NORTH,2021/06/30 05:53:00,73,0.00,79,13
NORTH,2021/06/30 06:53:00,74,0.00,79,14
NORTH,2021/06/30 07:53:00,76,0.00,79,8
NORTH,2021/06/30 08:35:00,77,0.0,77,10
NORTH,2021/06/30 08:53:00,77,0.00,77,13
NORTH,2021/06/30 09:03:00,77,0.0,77,13
NORTH,2021/06/30 09:24:00,76,0.0,79,11
NORTH,2021/06/30 09:51:00,75,0.0,83,9
NORTH,2021/06/30 09:53:00,76,0.0,82,7
NORTH,2021/06/30 10:53:00,79,0.00,72,15
NORTH,2021/06/30 11:53:00,82,0.00,63,11
NORTH,2021/06/30 12:53:00,83,0.00,61,15
NORTH,2021/06/30 13:53:00,83,0.00,59,17
NORTH,2021/06/30 14:53:00,84,0.00,59,16
NORTH,2021/06/30 15:51:00,79,0.0,61,16
NORTH,2021/06/30 15:53:00,78,0.0,62,14
NORTH,2021/06/30 16:13:00,75,0.0,71,14
NORTH,2021/06/30 16:17:00,73,0.11,79,18
NORTH,2021/06/30 16:21:00,70,0.27,90,8
NORTH,2021/06/30 16:29:00,70,0.36,90,10
NORTH,2021/06/30 16:32:00,70,0.39,93,11
NORTH,2021/06/30 16:39:00,70,0.59,93,13
NORTH,2021/06/30 16:51:00,72,0.70,88,9
NORTH,2021/06/30 16:53:00,71,0.70,90,9
NORTH,2021/06/30 17:53:00,74,0.0,88,8
NORTH,2021/06/30 18:53:00,73,0.00,87,3
NORTH,2021/06/30 19:53:00,71,0.00,76,9
NORTH,2021/06/30 20:53:00,69,0.00,76,6
NORTH,2021/06/30 21:53:00,67,0.00,81,5
NORTH,2021/06/30 22:53:00,65,0.00,84,3
NORTH,2021/06/30 23:53:00,61,0.00,93,0
